Invoice No,"Line number
reference","Item
Description","Billing
Reference",Date,Time,"Aircraft
ID","Flight
Number","Origin
Code",Dest. Code,Entry Point,Exit Point,"Distance
Km","Aircraft
Type","Weight
Factor","Distance
Factor","Flight
Type","En-Route
Charge",Approach Charge,"Flight Total
Charge","Item Subtotal
Including VAT"
502012523021670,776,"Overflights -
12981835",12981835,28-Jun-25,0.008958,VTALU,AIC187,VlDP,LOWW,ULADA,PASAM,1523,B77W,2.65,15.23,s,4762.42,0,4762.42,4762.42
502012523021670,777,"Ovcrtlights -
12981807",12981807,28-Jun-25,0.016458,VTANE,AJCl58,EKCH,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,778,Overflights -,12981924,28-Jun-25,0.025324,VTJRA,AICI0I,VIDP,KJFK,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,783,"Overflights -
12981996",12981996,28-Jun-25,0.069016,VTTSO,AIC2018,EGLL,VIDP,SILKA,MIDGU,2064,B789,2.25,20.64,s,5479.92,0,5479.92,5479.92
502012523021670,784,"Overflights -
12982053",12982053,28-Jun-25,0.088623,VTALR,AJCl44,KEWR,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,785,"Overflights -
12982047",12982047,28-Jun-25,0.089456,VTJRE,AICI06,KEWR,VIDP,SILKA,MIDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,786,"Overflights -
12982073",12982073,28-Jun-25,0.094213,VTNAA,AJCI04D,KJAD,VIDP,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,787,"Overflights -
12982123",12982123,28-Jun-25,0.094317,VTAER,AICl29,VABB,EGLL,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,788,"Landings -
12981764",12981764,28-Jun-25,0.094444,VTTNY,AIC921,VABB,OERK,PEKEM,OERK,760,A20N,1.26,7.6,s,1129.97,252,1381.97,1381.97
502012523021670,789,Overflights - 12982051,1298205 I,28-Jun-25,0.097361,VTTSP,AIC2025,VIDP,EDDF,PEKEM,PASAM,I 990.00,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,790,"Overflights -
12982088",12982088,28-Jun-25,0.10213,VTANK,AICl47,VIDP,LFPG,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,791,"Overflights -
12982265",12982265,28-Jun-25,0.16081,VTJRB,AICIII,VIDP,EGLL,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,792,"Landings -
12982171",12982171,28-Jun-25,0.190509,VTTNV,AIC922,OERK,VABB,OERK,MIDGU,926,A20N,1.26,9.26,s,1376.78,0,1376.78,1376.78
502012523021670,793,"Overflights -
12982325",12982325,28-Jun-25,0.196782,VTANS,AIC104,KIAD,VIDP,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,794,"Ovcrtlights -
12982360",12982360,28-Jun-25,0.200405,VTJRH,AICI02,KJFK,VIDP,SILKA,MIDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,795,"Overflights -
12982468",12982468,28-Jun-25,0.221829,VTAEI,AICl19D,VABB,KJFK,TOKRA,PASAM,2165,B77L,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,796,"Overflights -
12982586",12982586,28-Jun-25,0.281516,VTALT,AICl26,KORD,VIDP,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,797,"Overflights -
12982782",12982782,28-Jun-25,0.327917,VTTSQ,AIC2027,VAB8,EDDF,TOKRA,PASAM,2165,8789,2.25,21.65,s,5748.08,0,5748.08,5748.08
502012523021670,798,Overflights -,12982932,28-Jun-25,0.39353,VTAND,AICl59,VAAl-1,EGKK,PEKEM,PASAM,1990,8788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,800,"Overflights -
12983095",12983095,28-Jun-25,0.449641,VTTSN,AIC2017,VIDP,EGLL,PEKEM,PASAM,I 990.00,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,801,"Overflights -
12983109",12983109,28-Jun-25,0.449769,VTANY,AJCl37,VIDP,LIMC,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,802,"Overflights -
12983122",12983122,28-Jun-25,0.452025,VTANG,AICl51,VIDP,LSZH,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,803,"Overflights -
12983198",12983198,28-Jun-25,0.470764,VTAEM,AJCl31,VABB,EGLL,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,804,"Overflights -
12983304",12983304,28-Jun-25,0.51309,VTANQ,AICll7,VIAR,EGBB,PEKEM,PASAM,1990,8788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,805,"Overflights -
12983323",12983323,28-Jun-25,0.519815,VTTSO,AIC2015,VIDP,EGLL,PEKEM,PASAM,I 990.00,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,806,"Landings -
12982974",12982974,28-Jun-25,0.542361,VTEXM,AIC925,VIDP,OERK,PEKEM,OERK,760,A320,1.26,7.6,s,1129.97,252,1381.97,1381.97
502012523021670,807,"Overflights -
12983557",12983557,28-Jun-25,0.567211,VTNAC,AICl33,VOBL,EGLL,SITOL,PASAM,2187,B788,2.14,21.87,s,5522.61,0,5522.61,5522.61
502012523021670,808,"Overflights -
12983459",12983459,28-Jun-25,0.572187,VTJRI,AICl62,EGLL,VIDP,SILKA,MIDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,809,"Overflights -
12983514",12983514,28-Jun-25,0.588275,VTNAA,AIC2029,VIDP,EDDF,PEKEM,PASAM,1990,8788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,810,"Overflights -
12983450",12983450,28-Jun-25,0.606493,VTTSP,AIC2026,EDDF,VIDP,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,811,"Landings -
12983416",12983416,28-Jun-25,0.640961,VTEXM,AJC926,OERK,VIDP,OERK,DAROR,400,A320,1.26,4,s,594.72,0,594.72,594.72
502012523021670,812,Overflights -,12983588,28-Jun-25,0.643322,VTANK,AICl48,LFPG,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,817,"Overflights -
12983943",12983943,28-Jun-25,0.725613,VTJRB,AICll2,EGLL,VIDP,SILKA,MIDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,818,"Landings -
12984066",12984066,28-Jun-25,0.783113,VTCIM,AJC992,OEJN,VIDP,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2490.39,2490.39
502012523021670,819,"Landings -
12983951",12983951,28-Jun-25,0.8,VTTNU,AIC935,VABB,OEDF,NARMI,OEDF,36,A20N,1.26,0.36,s,53.52,252,305.52,305.52
502012523021670,820,"Landings -
12984162",12984162,28-Jun-25,0.813935,VTTNV,AJC938,OEJN,VABB,OEJN,MIDGU,1675,A20N,1.26,16.75,s,2490.39,0,2490.39,2490.39
502012523021670,821,"Landings -
12984200",12984200,28-Jun-25,0.823877,VTCIQ,AIC932,OEJN,VABB,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2490.39,2490.39
502012523021670,822,"Landings -
12984191",12984191,28-Jun-25,0.86985,VTTNU,AIC936,OEDF,VABB,OEDF,LADNA,58,A20N,1.26,0.58,s,86.23,0,86.23,86.23
502012523021670,823,Overflights - 12984914,12984914,28-Jun-25,0.899051,VTAEP,AICl91,VABB,KEWR,TOKRA,PASAM,2165,877W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,824,"Overflights -
12984974",12984974,28-Jun-25,0.928623,VTAEN,AICll9,VABB,KJFK,PEKEM,PASAM,1990,877W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,825,"Overflights -
12984879",12984879,28-Jun-25,0.937604,VTTSQ,AIC2028,EDDF,VABB,SILKA,DAROR,1441,8789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,826,"Overflights -
12985078",12985078,28-Jun-25,0.960741,VTALO,AICl87,VIDP,LOWW,PEKEM,PASAM,1990,877W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,827,"Overflights -
12984972",12984972,28-Jun-25,0.962072,VTANG,AIC152,LSZH,VIDP,SILKA,DAROR,1441,8788,2.14,14.41,s,3638.81,0,"3,638.8 I",3638.81
502012523021670,828,"Ovcrilights -
12985098",12985098,28-Jun-25,0.969606,VTJRE,AJCl61,VIDP,EGLL,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,829,Overflights -,12985052,28-Jun-25,0.988565,VTANV,AIC\42,LFPG,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,834,"Overflights -
12985307",12985307,29-Jun-25,0.054491,VTAEM,AICl30,EGLL,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,"6,454. I 3"
502012523021670,835,"Landings -
12984998",12984998,29-Jun-25,0.077778,VTTNQ,AJC921,VABB,OERK,ULADA,OERK,389,A20N,1.26,3.89,s,578.37,252,830.37,830.37
502012523021670,836,"Overflights -
12985379",12985379,29-Jun-25,0.081262,VTJRF,AICI06,KEWR,VIDP,SILKA,MIDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,837,"Overflights -
12985299",12985299,29-Jun-25,0.086759,VTTSO,AJC2016,EGLL,VIDP,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,838,"Overflights -
12985401",12985401,29-Jun-25,0.093681,VTTSP,AIC2025,VIDP,EDDF,PEKEM,PASAM,1990,8789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,839,"Overflights -
12985421",12985421,29-Jun-25,0.093843,VTANK,AIC147,VlDP,LFPG,PEKEM,PASAM,I 990.00,B788,2.14,19.9,s,5025.15,0,"5,025. I 5","5,025. I 5"
502012523021670,840,"Overflights -
12985327",12985327,29-Jun-25,02:29: I 8,VTAND,AICl60,EGKK,VAAH,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,"3,638.8 I",3638.81
502012523021670,841,"Overflights -
12985400",12985400,29-Jun-25,0.13213,VTANQ,AICll4,EGBB,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,842,"Overflights -
12985522",12985522,29-Jun-25,0.134502,VTJRA,AICI02,KJFK,VIDP,SILKA,MIDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,843,"Landings -
12985355",12985355,29-Jun-25,0.161991,VTTNQ,AIC922,OERK,VABB,OERK,NARMI,393,A20N,1.26,3.93,s,584.31,0,584.31,584.31
502012523021670,844,"Overflights -
12985585",12985585,29-Jun-25,0.165289,VTJRI,AICIII,VlDP,EGLL,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,845,"Ovcrtlights -
12985936",12985936,29-Jun-25,0.268067,VTALX,AJCl88,CYYZ,VIDP,SILKA,MJDGU,2064,B77W,2.65,20.64,s,6454.13,0,6.454.13,6454.13
502012523021670,846,Overflights -,12986256,29-Jun-25,0.359699,VTTSQ,AIC2027,VABB,EDDF,TOKRA,PASAM,2165,B789,2.25,21.65,s,5748.08,0,5748.08,5748.08
502012523021670,851,"Overflights -
12986487",12986487,29-Jun-25,0.44625,VTTSE,AIC2017,VIDP,EGLL,PEKEM,PASAM,I 990.00,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,852,"Overflights -
12986392",12986392,29-Jun-25,0.452269,VTNAC,AICl32D,EGLL,VOBL,SILKA,NARMI,1480,B788,2.14,14.8,s,3737.3,0,3737.3,3737.3
502012523021670,853,"Overflights -
12986534",12986534,29-Jun-25,II :08:28,VTANG,AICl57,VIDP,EKCH,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,854,"Overflights -
12986550",12986550,29-Jun-25,0.46441,VTTSN,AJCl53,VIDP,LOWW,PEKEM,PASAM,1990,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,855,"Overflights -
12986552",12986552,29-Jun-25,II :09:14,VTTSH,AIC2029,VIDP,EDDF,PEKEM,PASAM,1990,8789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,856,"Overflights -
12986526",12986526,29-Jun-25,II :23:32,VTANT,AIC151,VIDP,LSZH,PEKEM,PASAM,I 990.00,B788,2.14,19.9,s,5025.15,0,"5,025. I 5","5,025. I 5"
502012523021670,857,"Overflights -
12986650",12986650,29-Jun-25,11 :53:56,VTNAA,AIC2030,EDDF,VIDP,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,858,"Overflights -
12986700",12986700,29-Jun-25,0.506134,VTANV,AICl37,VIDP,LIMC,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,859,"Landings -
12986412",12986412,29-Jun-25,0.558333,VTEXO,AIC925,VIDP,OERK,PEKEM,OERK,760,A320,1.26,7.6,s,1129.97,252,1.381.97,1381.97
502012523021670,860,"Overflights -
12986838",12986838,29-Jun-25,0.567164,VTJRE,AICl62,EGLL,VIDP,SILKA,MIDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,861,"Landings -
12986776",12986776,29-Jun-25,0.624711,VTEXO,AIC926,OERK,VIDP,OERK,DAROR,400,A320,1.26,4,s,594.72,0,594.72,594.72
502012523021670,862,"Ovcrilights -
12986933",12986933,29-Jun-25,15:11 :27,VTTSP,AJC2026,EDDF,VIDP,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,863,Overflights -,12986982,29-Jun-25,0.64809,VTANK,AICl48,LFPG,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,868,Landings - 12987241,12987241,29-Jun-25,I 8:35:00,VTTNQ,AIC935,VABB,OEDF,NARMI,OEDF,36,A20N,1.26,0.36,s,53.52,252,305.52,305.52
502012523021670,869,"Landings -
12987501",12987501,29-Jun-25,0.858576,VTTNQ,AJC936,OEDF,VABB,OEDF,LADNA,58,A20N,1.26,0.58,s,86.23,0,86.23,86.23
502012523021670,870,"Overflights -
12992127",12992127,29-Jun-25,0.876204,VTNAC,AICl33D,VOBL,EGLL,TOKRA,PASAM,2165,B788,2.14,21.65,s,5467.06,0,5467.06,5467.06
502012523021670,871,"Overflights -
12992130",12992130,29-Jun-25,0.907928,VTAEM,AICll9,VABB,IUFK,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,872,"Overflights -
12992185",12992 I 85,29-Jun-25,22:09: I 0,VTANY,AICl03,VIDP,LOWW,PEKEM,PASAM,1990,8788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,873,Overflights - 12992196,12992196,29-Jun-25,0.923264,VTJRF,AIC105,VlDP,KEWR,PEKEM,PASAM,I 990.00,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,874,Overflights - 12992140,12992140,29-Jun-25,0.923472,VTALX,AICl27,VIDP,LOWW,PEKEM,PASAM,I 990.00,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,875,"Overflights -
12992222",12992222,29-Jun-25,0.923738,VTALK,AICl87,VIDP,LOWW,PEKEM,PASAM,1990,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,876,"Landings -
12987621",12987621,29-Jun-25,0.927778,VTCIN,AIC931,VABB,OEJN,PEKEM,OEJN,1514,A320,1.26,15.14,s,2251.02,252,2503.02,2503.02
502012523021670,877,"Overflights -
12992070",12992070,29-Jun-25,0.932338,VTTSN,AICl54,LOWW,VIDP,SILKA,DAROR,1441,8789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,878,"Overflights -
12992083",12992083,29-Jun-25,0.935972,VTTSQ,AIC2028,EDDF,VABB,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,879,"Ovcrilights -
12992207",12992207,29-Jun-25,0.974375,VTANT,AJCl52,LSZH,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,880,Overflights -,12992318,29-Jun-25,0.976076,VTJRA,AIC\61,VIDP,EGLL,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,885,"Overflights -
12992304",12992304,30-Jun-25,0.014363,VTANG,AICl58,EKCH,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,"3,638.8 I",3638.81
502012523021670,886,"Overflights -
12992440",12992440,30-Jun-25,0.028241,VTJRE,AJCI0I,VIDP,KJFK,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,887,"Overflights -
12992355",12992355,30-Jun-25,0.038356,VTTSE,AJC2018,EGLL,VIDP,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,888,"Overflights -
12992442",12992442,30-Jun-25,0.038727,VTAER,AJCl30,EGLL,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,889,"Overflights -
12992490",12992490,30-Jun-25,0 I:30:58,VTAEN,AICll6,KJFK,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,890,"Overflights -
12992526",12992526,30-Jun-25,0.068738,VTANQ,AIC147,VIDP,LFPG,PEKEM,PASAM,I 990.00,B788,2.14,19.9,s,5025.15,0,"5,025. I 5","5,025. I 5"
502012523021670,891,"Overflights -
12992551",12992551,30-Jun-25,0.074352,VTAEO,AICl29,VABB,EGLL,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,892,"Overflights -
12992548",12992548,30-Jun-25,0.087546,VTAEP,AICl44,KEWR,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,893,"Landings -
12992261",12992261,30-Jun-25,0.095139,VTEXP,AIC921,VABB,OERK,PEKEM,OERK,760,A320,1.26,7.6,s,1129.97,252,1.381.97,1381.97
502012523021670,894,"Overflights -
12992644",12992644,30-Jun-25,0.121111,VTJRH,AICI02,KJFK,VIDP,SILKA,MIDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,895,"Landings -
12992606",12992606,30-Jun-25,04:37: I 3,VTEXP,AIC922,OERK,VABB,OERK,DAROR,400,A320,1.26,4,s,594.72,0,594.72,594.72
502012523021670,896,"Ovcrilights -
12992994",12992994,30-Jun-25,0.258866,VTJRJ,AICIII,VIDP,EGLL,ULADA,PASAM,1523,A359,2.39,15.23,s,4295.16,0,4295.16,4295.16
502012523021670,897,Overflights -,12993342,30-Jun-25,0.350127,VTTSQ,AIC2027,VABB,EDDF,TOKRA,PASAM,2165,B789,2.25,21.65,s,5748.08,0,5748.08,5748.08
502012523021670,902,"Overflights -
12993611",12993611,30-Jun-25,0.462234,VTTSH,AJC2017,VIDP,EGLL,ULADA,PASAM,1523,B789,2.25,15.23,s,4043.57,0,4043.57,4043.57
502012523021670,903,"Overflights -
12993627",12993627,30-Jun-25,0.466296,VTANL,AICl43,VIDP,LFPG,ULADA,PASAM,1523,B788,2.14,15.23,s,3845.88,0,3845.88,3845.88
502012523021670,904,"Overflights -
12993766",12993766,30-Jun-25,0.490405,VTAEN,AJCl31,VABB,EGLL,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,905,"Overflights -
12993724",12993724,30-Jun-25,11 :51:32,VTTSN,AIC2029,VIDP,EDDF,PEKEM,!'ASAM,1990,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,906,"Overflights -
12993824",12993824,30-Jun-25,0.520961,VTNAC,AICl32D,EGLL,VOBL,SILKA,DAPOL,2109,B788,2.14,21.09,s,5325.65,0,5325.65,5325.65
502012523021670,907,"Overflights -
12993825",12993825,30-Jun-25,0.5339,VTANT,AIC157,VlDP,EKCH,ULADA,PASAM,I523.00,B788,2.14,15.23,s,3845.88,0,3845.88,3845.88
502012523021670,908,"Overflights -
12993838",12993838,30-Jun-25,0.563715,VTJRA,AJCl62,EGLL,VIDP,SJLKA,DAROR,1441,A359,2.39,14.41,s,4063.91,0,4063.91,4063.91
502012523021670,909,"Overflights -
12993849",12993849,30-Jun-25,0.584896,VTANZ,AJCll42,OJAI,VIDP,GIBET,DAROR,1356,B788,2.14,13.56,s,3424.17,0,3424.17,3424.17
502012523021670,910,"Overflights -
12994034",12994034,30-Jun-25,0.64184,VTANQ,AICl48,LFPG,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3.638.81,3638.81
502012523021670,911,"Overflights -
12994227",12994227,30-Jun-25,0.675625,VTAEO,AJCl28,EGLL,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6.454.13,6454.13
502012523021670,912,"Landings -
12994179",12994179,30-Jun-25,0.726389,VTCIQ,AIC991,VIDP,OEJN,PEKEM,OEJN,1514,A320,1.26,15.14,s,2251.02,252,2.503.02,2503.02
502012523021670,913,"Landings -
12994299",12994299,30-Jun-25,0.777083,VTEXP,AIC935,VABB,OEDF,NARMJ,OEDF,36,A320,1.26,0.36,s,53.52,252,305.52,305.52
502012523021670,914,Landings -,12994341,30-Jun-25,0.779861,VTCIP,AIC931,VABB,OEJN,PEKEM,OEJN,1514,A320,1.26,15.14,s,2251.02,252,2503.02,2503.02
