Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-05
23:55","AIC2
210",VTTSO,B789,"VIDP  @  Destination
OMDB  @  Origin",,"0
0","255.0000  @
TON","2025-09-05  20:15  @  Exit
2025-09-05  21:01  @  Entry",,1.7100,"RASKI
LALDO","799.000  @  KM
799.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC9
95",VTANC,B788,"VIDP  @  Origin
OMDB  @  Destination",,"0
0","228.0000  @
TON","2025-09-06  17:22  @  Entry
N/P",,1.7100,"RASKI
MENSA","781.000  @  KM
781.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC9
45",VTRTS,A20N,"VABB  @  Origin
OMAA  @  Destination",,"0
0","77.0000  @
TON","2025-09-06  17:37  @  Entry
N/P",,1.2200,"PARAR
SODEX","792.000  @  KM
792.000  @  KM",,1.0000,13.00,13.00,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: Meteorology",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-06
00:00",AIC2 201,VTTVC,A21N,"VABB  @  Origin
OMDB  @  Destination",,"0
0",89.0000  @ TON,"2025-09-06  12:50  @  Entry
N/P",,1.2200,PARAR MENSA,"731.000  @  KM
731.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC9
09",VTANO,B788,"OMDB  @  Destination
VABB  @  Origin",,"0
0","228.0000  @
TON","N/P
2025-09-06  04:28  @  Entry",,1.7100,"MENSA
PARAR","731.000  @  KM
731.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC9
33",VTCIQ,A20N,"OMDB  @  Destination
VOCI  @  Origin",,"0
0","79.0000  @
TON","N/P
2025-09-06  07:59  @  Entry",,1.2200,"TARDI
LOTAV","659.000  @  KM
659.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC9
29",VTANX,B788,"OMDB  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","N/P
2025-09-06  04:01  @  Entry",,1.7100,"MENSA
RASKI","781.000  @  KM
781.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC9
15",VTANZ,B788,"VIDP  @  Origin
OMDB  @  Destination",,"0
0","228.0000  @
TON","2025-09-06  14:08  @  Entry
N/P",,1.7100,"RASKI
MENSA","781.000  @  KM
781.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC1
91",VTAER,B77W,"VABB  @  Origin
KEWR  @  Destination",,"0
0","352.0000  @
TON","2025-09-06  22:10  @  Entry
N/P",,1.9500,"PARAR
MESPO","424.000  @  KM
424.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC2
203",VTTQH,A20N,"OMDB  @  Destination
VOHS  @  Origin",,"0
0","77.0000  @
TON","N/P
2025-09-06  16:51  @  Entry",,1.2200,"MENSA
PARAR","731.000  @  KM
731.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC9
17",VTSCH,A319,"VIDP  @  Origin
OMDB  @  Destination",,"0
0","71.0000  @
TON","2025-09-06  06:50  @  Entry
N/P",,1.1500,"RASKI
MENSA","781.000  @  KM
781.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC9
83",VTANO,B788,"OMDB  @  Destination
VABB  @  Origin",,"0
0","228.0000  @
TON","N/P
2025-09-06  16:45  @  Entry",,1.7100,"MENSA
PARAR","731.000  @  KM
731.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC9
19",VTEXN,A20N,"VABB  @  Origin
OMDB  @  Destination",,"0
0","77.0000  @
TON","2025-09-06  12:32  @  Entry
N/P",,1.2200,"PARAR
MENSA","731.000  @  KM
731.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC1
19",VTAEQ,B77W,"KJFK  @  Destination
VABB  @  Origin",,"0
0","352.0000  @
TON","N/P
2025-09-06  21:59  @  Entry",,1.9500,"MESPO
PARAR","424.000  @  KM
424.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC1
01",VTJRB,A359,"KJFK  @  Destination
VIDP  @  Origin",,"0
0","280.0000  @
TON","N/P
2025-09-07  00:18  @  Entry",,1.8000,"MESPO
RASKI","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:00","AIC9
05",VTEXK,A20N,"VOMM  @  Origin
OMDB  @  Destination",,"0
0","77.0000  @
TON","2025-09-06  16:14  @  Entry
N/P",,1.2200,"TOTOX
TARDI","698.000  @  KM
698.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:02","AIC9
96",VTANC,B788,"OMDB  @  Origin
VIDP  @  Destination",,"0
0","228.0000  @
TON","2025-09-06  21:01  @  Entry
2025-09-07  20:15  @  Exit",,1.7100,"LALDO
RASKI","799.000  @  KM
799.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:04","AIC9
36",VTTNQ,A20N,"OEDF  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-06  21:36  @  Entry
2025-09-07  20:30  @  Exit",,1.2200,"LABRI
PARAR","785.000  @  KM
785.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
00:47","AIC9
32",VTCIH,A20N,"VABB  @  Destination
OEJN  @  Origin",,"0
0","79.0000  @
TON","2025-09-07  19:40  @  Exit
2025-09-06  22:31  @  Entry",,1.2200,"PARAR
MIDGU","797.000  @  KM
797.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
01:15","AIC9
21",VTCIQ,A20N,"VABB  @  Origin
OERK  @  Destination",,"0
0","79.0000  @
TON","2025-09-06  23:10  @  Entry
2025-09-07  21:35  @  Exit",,1.2200,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
01:55",AIC1 28,VTAEO,B77W,"EGLL  @  Origin
VABB  @  Destination",,"0
0",352.0000  @ TON,"2025-09-06  23:33  @  Entry
2025-09-07  16:40  @  Exit",,1.9500,TONVO RASKI,"779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
02:41","AIC2
028",VTANP,B788,"VABB  @  Destination
EDDF  @  Origin",,"0
0","228.0000  @
TON","2025-09-07  18:20  @  Exit
2025-09-07  00:23  @  Entry",,1.7100,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
03:18","AIC1
56",VTALT,B77W,"VIDP  @  Destination
EHAM  @  Origin",,"0
0","352.0000  @
TON","2025-09-07  18:35  @  Exit
2025-09-07  01:10  @  Entry",,1.9500,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
04:01","AIC1
52",VTNAC,B788,"LSZH  @  Origin
VIDP  @  Destination",,"0
0","228.0000  @
TON","2025-09-07  01:13  @  Entry
2025-09-07  19:15  @  Exit",,1.7100,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
04:05","AIC1
38",VTANI,B788,"LIMC  @  Origin
VIDP  @  Destination",,"0
0","228.0000  @
TON","2025-09-07  01:16  @  Entry
2025-09-07  19:25  @  Exit",,1.7100,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
04:11","AIC1
87",VTALP,B77W,"VIDP  @  Origin
LOWW  @  Destination",,"0
0","352.0000  @
TON","2025-09-06  22:24  @  Entry
2025-09-07  20:05  @  Exit",,1.9500,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: Meteorology",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-06
04:15",AIC1 42,VTANU,B788,VIDP  @  Destination LFPG  @  Origin,,"0
0",228.0000  @ TON,"2025-09-07  18:45  @  Exit
2025-09-07  01:25  @  Entry",,1.7100,RASKI TONVO,"779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
04:18","AIC2
030",VTTSP,B789,"VIDP  @  Destination
EDDF  @  Origin",,"0
0","255.0000  @
TON","2025-09-07  19:15  @  Exit
2025-09-07  01:29  @  Entry",,1.7100,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
04:45","AIC2
288",VTEXJ,A20N,"OEDF  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-06  02:13  @  Entry
2025-09-06  00:50  @  Exit",,1.2200,"LABRI
PARAR","785.000  @  KM
785.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
05:05","AIC1
14",VTANV,B788,"VIDP  @  Destination
EGBB  @  Origin",,"0
0","228.0000  @
TON","2025-09-07  19:15  @  Exit
2025-09-07  02:08  @  Entry",,1.7100,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
05:25","AIC2
284",VTEXR,A20N,"OTHH  @  Origin
VIDP  @  Destination",,"0
0","77.0000  @
TON","2025-09-06  02:21  @  Entry
2025-09-06  01:26  @  Exit",,1.2200,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
05:33","AIC2
016",VTTSO,B789,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","255.0000  @
TON","2025-09-07  19:45  @  Exit
2025-09-07  02:39  @  Entry",,1.7100,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
05:33","AIC1
30",VTAEN,B77W,"VABB  @  Destination
EGLL  @  Origin",,"0
0","352.0000  @
TON","2025-09-07  20:05  @  Exit
2025-09-07  03:17  @  Entry",,1.9500,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
05:41","AIC2
018",VTTSH,B789,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","255.0000  @
TON","2025-09-07  19:35  @  Exit
2025-09-07  02:52  @  Entry",,1.7100,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
05:59","AIC1
61",VTJRH,A359,"VIDP  @  Origin
EGLL  @  Destination",,"0
0","280.0000  @
TON","2025-09-06  22:45  @  Entry
2025-09-07  20:30  @  Exit",,1.8000,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
06:08","AIC1
34",VTANK,B788,"EGLL  @  Origin
VAAH  @  Destination",,"0
0","228.0000  @
TON","2025-09-07  04:07  @  Entry
2025-09-07  21:10  @  Exit",,1.7100,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
08:12","AIC9
22",VTEXN,A20N,"OERK  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-06  05:41  @  Entry
2025-09-06  04:15  @  Exit",,1.2200,"TONVO
PARAR","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
08:18","AIC1
02",VTJRE,A359,"VIDP  @  Destination
KJFK  @  Origin",,"0
0","280.0000  @
TON","2025-09-07  17:00  @  Exit
2025-09-07  05:26  @  Entry",,1.8000,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
08:38","AIC2
025",VTTSD,B789,"VIDP  @  Origin
EDDF  @  Destination",,"0
0","255.0000  @
TON","2025-09-07  02:01  @  Entry
2025-09-07  23:31  @  Exit",,1.7100,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
08:56","AIC1
29",VTALM,B77W,"EGLL  @  Destination
VABB  @  Origin",,"0
0","352.0000  @
TON","2025-09-07  23:35  @  Exit
2025-09-07  01:33  @  Entry",,1.9500,"MENSA
PARAR","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
10:07","AIC1
11",VTJRA,A359,"VIDP  @  Origin
EGLL  @  Destination",,"0
0","280.0000  @
TON","2025-09-06  02:45  @  Entry
2025-09-06  00:30  @  Exit",,1.8000,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
10:22","AIC9
10",VTANO,B788,"OMDB  @  Origin
VABB  @  Destination",,"0
0","228.0000  @
TON","2025-09-06  07:58  @  Entry
2025-09-06  07:30  @  Exit",,1.7100,"GOMTA
PARAR","747.000  @  KM
747.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
10:33","AIC9
30",VTANX,B788,"VIDP  @  Destination
OMDB  @  Origin",,"0
0","228.0000  @
TON","2025-09-06  07:00  @  Exit
2025-09-06  07:40  @  Entry",,1.7100,"RASKI
LALDO","799.000  @  KM
799.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
12:58",AIC9 25,VTRTT,A20N,"VIDP  @  Origin
OERK  @  Destination",,"0
0",79.0000  @ TON,"2025-09-06  10:45  @  Entry
2025-09-06  08:25  @  Exit",,1.2200,RASKI LUDID,"878.000  @  KM
878.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
13:07","AIC9
18",VTSCH,A319,"VIDP  @  Destination
OMDB  @  Origin",,"0
0","71.0000  @
TON","2025-09-06  09:10  @  Exit
2025-09-06  10:04  @  Entry",,1.1500,"RASKI
LALDO","799.000  @  KM
799.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
14:44","AIC9
34",VTCIQ,A20N,"VOCI  @  Destination
OMDB  @  Origin",,"0
0","79.0000  @
TON","2025-09-06  10:45  @  Exit
2025-09-06  11:23  @  Entry",,1.2200,"LOTAV
TARDI","659.000  @  KM
659.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
15:02","AIC1
30D",VTAER,B77W,"EGLL  @  Origin
VABB  @  Destination",,"0
0","352.0000  @
TON","2025-09-06  12:41  @  Entry
2025-09-06  06:00  @  Exit",,1.9500,"TONVO
PARAR","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
15:17","AIC9
69",VTPPJ,A321,"OTHH  @  Destination
VABB  @  Origin",,"0
0","89.0000  @
TON","2025-09-06  11:55  @  Exit
2025-09-06  13:57  @  Entry",,1.2200,"MENSA
PARAR","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
15:19","AIC2
027",VTANP,B788,"EDDF  @  Destination
VABB  @  Origin",,"0
0","228.0000  @
TON","2025-09-06  06:30  @  Exit
2025-09-06  08:38  @  Entry",,1.7100,"MENSA
PARAR","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: Meteorology",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-06
16:15",AIC1 55,VTALT,B77W,"VIDP  @  Origin
EHAM  @  Destination",,"0
0",352.0000  @ TON,"2025-09-06  09:19  @  Entry
2025-09-06  06:45  @  Exit",,1.9500,RASKI MENSA,"774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
16:27","AIC9
91",VTCIN,A20N,"OEJN  @  Destination
VIDP  @  Origin",,"0
0","79.0000  @
TON","2025-09-06  11:10  @  Exit
2025-09-06  13:43  @  Entry",,1.2200,"LUDID
RASKI","878.000  @  KM
878.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
16:30","AIC9
37",VTEXP,A20N,"OEJN  @  Destination
VABB  @  Origin",,"0
0","77.0000  @
TON","2025-09-06  11:40  @  Exit
2025-09-06  13:45  @  Entry",,1.2200,"LUDID
PARAR","806.000  @  KM
806.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
16:56","AIC1
43",VTANU,B788,"LFPG  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","2025-09-06  07:30  @  Exit
2025-09-06  09:52  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
17:07","AIC2
029",VTTSP,B789,"VIDP  @  Origin
EDDF  @  Destination",,"0
0","255.0000  @
TON","2025-09-06  10:31  @  Entry
2025-09-06  08:26  @  Exit",,1.7100,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
17:13","AIC1
17",VTANV,B788,"EGBB  @  Destination
VIAR  @  Origin",,"0
0","228.0000  @
TON","2025-09-06  07:10  @  Exit
2025-09-06  09:38  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
17:17","AIC1
51",VTNAC,B788,"VIDP  @  Origin
LSZH  @  Destination",,"0
0","228.0000  @
TON","2025-09-06  10:48  @  Entry
2025-09-06  08:30  @  Exit",,1.7100,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
17:19","AIC1
37",VTANI,B788,"LIMC  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","2025-09-06  08:20  @  Exit
2025-09-06  10:49  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
17:31","AIC2
283",VTRIO,A20N,"VIDP  @  Origin
OTHH  @  Destination",,"0
0","77.0000  @
TON","2025-09-06  16:16  @  Entry
2025-09-06  14:07  @  Exit",,1.2200,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
17:35","AIC2
015",VTTSO,B789,"EGLL  @  Destination
VIDP  @  Origin",,"0
0","255.0000  @
TON","2025-09-06  07:55  @  Exit
2025-09-06  10:17  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
17:43","AIC2
017",VTTSN,B789,"VIDP  @  Origin
EGLL  @  Destination",,"0
0","255.0000  @
TON","2025-09-06  10:25  @  Entry
2025-09-06  08:00  @  Exit",,1.7100,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
17:50","AIC1
31",VTAEN,B77W,"VABB  @  Origin
EGLL  @  Destination",,"0
0","352.0000  @
TON","2025-09-06  10:27  @  Entry
2025-09-06  08:50  @  Exit",,1.9500,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
17:54","AIC9
20",VTEXN,A20N,"VABB  @  Destination
OMDB  @  Origin",,"0
0","77.0000  @
TON","2025-09-06  14:55  @  Exit
2025-09-06  15:24  @  Entry",,1.2200,"PARAR
GOMTA","747.000  @  KM
747.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
18:07","AIC2
289",VTRTM,A20N,"OTHH  @  Destination
VABB  @  Origin",,"0
0","77.0000  @
TON","2025-09-06  15:05  @  Exit
2025-09-06  16:50  @  Entry",,1.2200,"MENSA
PARAR","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
18:10","AIC2
202",VTTVC,A21N,"OMDB  @  Origin
VABB  @  Destination",,"0
0","89.0000  @
TON","2025-09-06  15:37  @  Entry
2025-09-06  15:15  @  Exit",,1.2200,"GOMTA
PARAR","747.000  @  KM
747.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
18:19","AIC1
62",VTJRB,A359,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","280.0000  @
TON","2025-09-06  08:45  @  Exit
2025-09-06  15:24  @  Entry",,1.8000,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
18:26","AIC9
35",VTTNQ,A20N,"VABB  @  Origin
OEDF  @  Destination",,"0
0","77.0000  @
TON","2025-09-06  16:57  @  Entry
2025-09-06  15:10  @  Exit",,1.2200,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
18:31",AIC1 35,VTANK,B788,EGLL  @  Destination VAAH  @  Origin,,"0
0",228.0000  @ TON,"2025-09-06  09:55  @  Exit
2025-09-06  11:14  @  Entry",,1.7100,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
18:38","AIC9
31",VTCIH,A20N,"VABB  @  Origin
OEJN  @  Destination",,"0
0","79.0000  @
TON","2025-09-06  15:53  @  Entry
2025-09-06  14:00  @  Exit",,1.2200,"PARAR
LUDID","806.000  @  KM
806.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
18:50","AIC9
26",VTRTT,A20N,"OERK  @  Origin
VIDP  @  Destination",,"0
0","79.0000  @
TON","2025-09-06  15:48  @  Entry
2025-09-06  14:25  @  Exit",,1.2200,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
19:38","AIC2
026",VTTSD,B789,"VIDP  @  Destination
EDDF  @  Origin",,"0
0","255.0000  @
TON","2025-09-06  10:10  @  Exit
2025-09-06  16:40  @  Entry",,1.7100,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
20:05","AIC9
70",VTPPJ,A321,"OTHH  @  Origin
VABB  @  Destination",,"0
0","89.0000  @
TON","2025-09-06  17:34  @  Entry
2025-09-06  16:00  @  Exit",,1.2200,"TONVO
PARAR","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
20:22","AIC9
16",VTANZ,B788,"OMDB  @  Origin
VIDP  @  Destination",,"0
0","228.0000  @
TON","2025-09-06  17:21  @  Entry
2025-09-06  16:40  @  Exit",,1.7100,"LALDO
RASKI","799.000  @  KM
799.000  @  KM",,1.0000,13.00,13.00,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: Meteorology",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-06
21:15",AIC1 19D,VTAEP,B77W,KJFK  @  Destination VABB  @  Origin,,"0
0",352.0000  @ TON,"2025-09-06  18:15  @  Exit
2025-09-06  20:24  @  Entry",,1.9500,MESPO PARAR,"424.000  @  KM
424.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
22:43","AIC1
12",VTJRA,A359,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","280.0000  @
TON","2025-09-06  12:15  @  Exit
2025-09-06  19:50  @  Entry",,1.8000,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
22:51","AIC9
84",VTANO,B788,"VABB  @  Destination
OMDB  @  Origin",,"0
0","228.0000  @
TON","2025-09-06  19:40  @  Exit
2025-09-06  20:23  @  Entry",,1.7100,"TOTOX
TARDI","705.000  @  KM
705.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
22:56","AIC2
290",VTRTM,A20N,"VABB  @  Destination
OTHH  @  Origin",,"0
0","77.0000  @
TON","2025-09-06  19:15  @  Exit
2025-09-06  20:24  @  Entry",,1.2200,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
23:19","AIC9
46",VTRTS,A20N,"OMAA  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-06  20:48  @  Entry
2025-09-06  20:15  @  Exit",,1.2200,"LABRI
PARAR","785.000  @  KM
785.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
23:24","AIC2
287",VTRTU,A20N,"OEDF  @  Destination
VABB  @  Origin",,"0
0","79.0000  @
TON","2025-09-06  19:30  @  Exit
2025-09-06  21:48  @  Entry",,1.2200,"MENSA
PARAR","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
23:27","AIC2
284",VTRIO,A20N,"OTHH  @  Origin
VIDP  @  Destination",,"0
0","77.0000  @
TON","2025-09-06  20:22  @  Entry
2025-09-06  19:21  @  Exit",,1.2200,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
23:28","AIC9
06",VTEXK,A20N,"VOMM  @  Destination
OMDB  @  Origin",,"0
0","77.0000  @
TON","2025-09-06  19:11  @  Exit
2025-09-06  19:53  @  Entry",,1.2200,"TOTOX
TARDI","705.000  @  KM
705.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
23:30","AIC9
38",VTEXP,A20N,"OEJN  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-06  21:14  @  Entry
2025-09-06  18:50  @  Exit",,1.2200,"MIDGU
PARAR","797.000  @  KM
797.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
23:35","AIC9
92",VTCIN,A20N,"VIDP  @  Destination
OEJN  @  Origin",,"0
0","79.0000  @
TON","2025-09-06  17:55  @  Exit
2025-09-06  20:48  @  Entry",,1.2200,"RASKI
MIDGU","875.000  @  KM
875.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-06
23:37","AIC2
204",VTTQH,A20N,"OMDB  @  Origin
VOHS  @  Destination",,"0
0","77.0000  @
TON","2025-09-06  20:24  @  Entry
2025-09-06  19:25  @  Exit",,1.2200,"LALDO
PARAR","754.000  @  KM
754.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-07
00:00","AIC9
45",VTRTU,A20N,"VABB  @  Origin
OMAA  @  Destination",,"0
0","79.0000  @
TON","2025-09-07  17:48  @  Entry
N/P",,1.2200,"PARAR
SODEX","792.000  @  KM
792.000  @  KM",,1.0000,13.00,13.00,
